ProcessID,ProcessName,Domain,FeatureID,FeatureName,ImplementationStatus,Contract
close2report_plan2perform,Close2Report / Plan2Perform,Finance,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
data2insight2action,Data2Insight2Action,Analytics,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
